Id,label
49000,8
49001,1
49002,7
49003,6
49004,5
49005,4
49006,5
49007,0
49008,2
49009,2
49010,1
49011,5
49012,7
49013,2
49014,4
49015,6
49016,4
49017,4
49018,9
49019,2
49020,2
49021,7
49022,6
49023,1
49024,7
49025,1
49026,2
49027,3
49028,9
49029,7
49030,5
49031,1
49032,7
49033,4
49034,2
49035,8
49036,5
49037,7
49038,3
49039,5
49040,4
49041,6
49042,2
49043,8
49044,7
49045,2
49046,8
49047,9
49048,9
49049,2
49050,9
49051,2
49052,4
49053,4
49054,1
49055,6
49056,0
49057,6
49058,8
49059,6
49060,5
49061,6
49062,9
49063,5
49064,1
49065,2
49066,2
49067,5
49068,0
49069,9
49070,4
49071,1
49072,9
49073,4
49074,3
49075,6
49076,5
49077,6
49078,5
49079,7
49080,0
49081,3
49082,0
49083,0
49084,2
49085,7
49086,0
49087,7
49088,8
49089,7
49090,2
49091,9
49092,5
49093,8
49094,0
49095,7
49096,2
49097,7
49098,6
49099,2
49100,0
49101,9
49102,7
49103,3
49104,5
49105,0
49106,3
49107,9
49108,0
49109,4
49110,6
49111,9
49112,1
49113,9
49114,1
49115,0
49116,0
49117,8
49118,8
49119,9
49120,8
49121,3
49122,9
49123,9
49124,7
49125,8
49126,2
49127,5
49128,4
49129,2
49130,5
49131,5
49132,3
49133,1
49134,1
49135,9
49136,2
49137,7
49138,9
49139,5
49140,7
49141,6
49142,1
49143,2
49144,2
49145,9
49146,1
49147,4
49148,5
49149,5
49150,4
49151,4
49152,8
49153,7
49154,7
49155,1
49156,2
49157,0
49158,7
49159,6
49160,7
49161,6
49162,7
49163,1
49164,5
49165,2
49166,9
49167,2
49168,9
49169,6
49170,6
49171,6
49172,2
49173,1
49174,4
49175,5
49176,7
49177,4
49178,8
49179,1
49180,0
49181,5
49182,1
49183,5
49184,7
49185,4
49186,6
49187,2
49188,3
49189,5
49190,2
49191,5
49192,9
49193,1
49194,9
49195,3
49196,8
49197,0
49198,1
49199,6
49200,5
49201,9
49202,7
49203,7
49204,0
49205,9
49206,6
49207,3
49208,0
49209,9
49210,3
49211,1
49212,2
49213,8
49214,1
49215,3
49216,5
49217,9
49218,9
49219,8
49220,7
49221,1
49222,4
49223,9
49224,3
49225,5
49226,7
49227,1
49228,4
49229,4
49230,7
49231,4
49232,3
49233,3
49234,1
49235,9
49236,1
49237,3
49238,7
49239,3
49240,1
49241,4
49242,7
49243,2
49244,5
49245,6
49246,5
49247,6
49248,1
49249,8
49250,9
49251,4
49252,7
49253,1
49254,1
49255,8
49256,9
49257,6
49258,4
49259,6
49260,6
49261,0
49262,6
49263,2
49264,5
49265,3
49266,4
49267,3
49268,5
49269,6
49270,8
49271,8
49272,4
49273,3
49274,2
49275,0
49276,1
49277,0
49278,9
49279,3
49280,4
49281,2
49282,3
49283,0
49284,8
49285,5
49286,8
49287,1
49288,7
49289,8
49290,0
49291,4
49292,7
49293,7
49294,7
49295,1
49296,0
49297,4
49298,0
49299,4
49300,1
49301,6
49302,2
49303,4
49304,4
49305,6
49306,0
49307,7
49308,2
49309,2
49310,3
49311,9
49312,1
49313,1
49314,2
49315,2
49316,9
49317,3
49318,8
49319,0
49320,5
49321,2
49322,6
49323,2
49324,1
49325,1
49326,8
49327,7
49328,8
49329,2
49330,3
49331,8
49332,7
49333,1
49334,6
49335,3
49336,7
49337,0
49338,5
49339,0
49340,6
49341,3
49342,4
49343,2
49344,2
49345,1
49346,7
49347,8
49348,4
49349,8
49350,9
49351,8
49352,8
49353,0
49354,2
49355,3
49356,4
49357,1
49358,3
49359,6
49360,3
49361,8
49362,7
49363,9
49364,2
49365,6
49366,3
49367,6
49368,9
49369,2
49370,2
49371,5
49372,9
49373,8
49374,7
49375,2
49376,3
49377,6
49378,9
49379,1
49380,9
49381,6
49382,4
49383,5
49384,6
49385,6
49386,0
49387,7
49388,3
49389,9
49390,4
49391,1
49392,6
49393,9
49394,1
49395,6
49396,9
49397,3
49398,5
49399,2
49400,2
49401,7
49402,9
49403,7
49404,2
49405,9
49406,0
49407,2
49408,8
49409,2
49410,1
49411,9
49412,1
49413,2
49414,5
49415,0
49416,9
49417,0
49418,5
49419,6
49420,8
49421,9
49422,5
49423,8
49424,5
49425,1
49426,9
49427,4
49428,1
49429,6
49430,4
49431,4
49432,6
49433,3
49434,7
49435,3
49436,8
49437,8
49438,4
49439,5
49440,1
49441,6
49442,4
49443,7
49444,1
49445,2
49446,3
49447,2
49448,3
49449,5
49450,2
49451,5
49452,3
49453,2
49454,1
49455,5
49456,8
49457,0
49458,4
49459,9
49460,3
49461,4
49462,6
49463,2
49464,8
49465,9
49466,9
49467,5
49468,8
49469,0
49470,6
49471,0
49472,0
49473,6
49474,6
49475,2
49476,6
49477,2
49478,0
49479,7
49480,1
49481,2
49482,8
49483,2
49484,9
49485,1
49486,6
49487,4
49488,3
49489,9
49490,0
49491,9
49492,5
49493,4
49494,3
49495,1
49496,0
49497,2
49498,5
49499,6
49500,2
49501,4
49502,4
49503,3
49504,4
49505,4
49506,7
49507,6
49508,6
49509,8
49510,4
49511,8
49512,3
49513,3
49514,8
49515,4
49516,1
49517,8
49518,2
49519,5
49520,5
49521,2
49522,4
49523,0
49524,0
49525,4
49526,1
49527,5
49528,7
49529,7
49530,8
49531,3
49532,6
49533,2
49534,6
49535,5
49536,1
49537,7
49538,3
49539,1
49540,7
49541,7
49542,4
49543,8
49544,7
49545,3
49546,3
49547,3
49548,1
49549,6
49550,1
49551,5
49552,5
49553,9
49554,3
49555,0
49556,5
49557,2
49558,0
49559,8
49560,0
49561,0
49562,2
49563,5
49564,5
49565,8
49566,5
49567,4
49568,7
49569,5
49570,4
49571,1
49572,5
49573,3
49574,7
49575,7
49576,7
49577,3
49578,1
49579,4
49580,3
49581,8
49582,4
49583,0
49584,7
49585,0
49586,6
49587,0
49588,9
49589,8
49590,1
49591,5
49592,8
49593,3
49594,6
49595,8
49596,7
49597,4
49598,1
49599,4
49600,4
49601,0
49602,2
49603,0
49604,4
49605,5
49606,5
49607,8
49608,8
49609,8
49610,9
49611,6
49612,6
49613,5
49614,1
49615,5
49616,7
49617,3
49618,5
49619,2
49620,3
49621,2
49622,3
49623,8
49624,6
49625,4
49626,8
49627,0
49628,1
49629,2
49630,7
49631,5
49632,5
49633,0
49634,4
49635,6
49636,6
49637,8
49638,4
49639,4
49640,6
49641,5
49642,5
49643,5
49644,9
49645,4
49646,6
49647,1
49648,8
49649,0
49650,2
49651,7
49652,5
49653,1
49654,3
49655,3
49656,2
49657,8
49658,1
49659,3
49660,6
49661,3
49662,4
49663,6
49664,4
49665,6
49666,3
49667,0
49668,0
49669,5
49670,5
49671,0
49672,7
49673,9
49674,1
49675,3
49676,1
49677,4
49678,8
49679,7
49680,5
49681,8
49682,0
49683,0
49684,0
49685,0
49686,6
49687,9
49688,7
49689,8
49690,4
49691,9
49692,6
49693,7
49694,4
49695,0
49696,7
49697,6
49698,8
49699,1
49700,4
49701,1
49702,3
49703,0
49704,8
49705,7
49706,8
49707,1
49708,3
49709,4
49710,1
49711,5
49712,2
49713,3
49714,0
49715,7
49716,1
49717,0
49718,3
49719,8
49720,5
49721,0
49722,3
49723,1
49724,5
49725,4
49726,5
49727,3
49728,8
49729,6
49730,6
49731,6
49732,1
49733,4
49734,7
49735,3
49736,7
49737,8
49738,6
49739,0
49740,5
49741,6
49742,6
49743,9
49744,5
49745,5
49746,2
49747,2
49748,6
49749,1
49750,5
49751,6
49752,0
49753,3
49754,2
49755,6
49756,6
49757,1
49758,5
49759,9
49760,5
49761,4
49762,6
49763,1
49764,1
49765,7
49766,2
49767,0
49768,5
49769,8
49770,1
49771,0
49772,4
49773,8
49774,6
49775,1
49776,9
49777,5
49778,1
49779,7
49780,6
49781,6
49782,7
49783,6
49784,7
49785,3
49786,8
49787,1
49788,1
49789,6
49790,4
49791,8
49792,1
49793,4
49794,4
49795,1
49796,4
49797,1
49798,1
49799,7
49800,9
49801,6
49802,3
49803,8
49804,6
49805,5
49806,6
49807,2
49808,5
49809,9
49810,4
49811,3
49812,1
49813,6
49814,6
49815,3
49816,0
49817,7
49818,4
49819,4
49820,6
49821,1
49822,1
49823,5
49824,5
49825,8
49826,1
49827,6
49828,9
49829,2
49830,7
49831,7
49832,5
49833,1
49834,9
49835,3
49836,9
49837,3
49838,9
49839,4
49840,9
49841,8
49842,2
49843,7
49844,1
49845,8
49846,6
49847,9
49848,5
49849,3
49850,6
49851,8
49852,8
49853,8
49854,9
49855,2
49856,8
49857,3
49858,4
49859,0
49860,8
49861,4
49862,6
49863,5
49864,0
49865,6
49866,7
49867,8
49868,9
49869,7
49870,4
49871,2
49872,7
49873,2
49874,8
49875,0
49876,0
49877,4
49878,2
49879,9
49880,0
49881,1
49882,7
49883,9
49884,7
49885,1
49886,7
49887,0
49888,7
49889,0
49890,3
49891,1
49892,2
49893,8
49894,1
49895,4
49896,4
49897,0
49898,7
49899,0
49900,9
49901,8
49902,1
49903,8
49904,8
49905,1
49906,2
49907,5
49908,5
49909,1
49910,0
49911,8
49912,8
49913,0
49914,3
49915,7
49916,0
49917,5
49918,3
49919,7
49920,7
49921,0
49922,5
49923,5
49924,2
49925,5
49926,2
49927,2
49928,7
49929,2
49930,7
49931,5
49932,6
49933,7
49934,6
49935,2
49936,4
49937,0
49938,1
49939,8
49940,0
49941,6
49942,9
49943,9
49944,6
49945,6
49946,2
49947,4
49948,4
49949,0
49950,1
49951,7
49952,9
49953,8
49954,2
49955,3
49956,3
49957,1
49958,4
49959,5
49960,2
49961,2
49962,7
49963,4
49964,1
49965,7
49966,9
49967,8
49968,9
49969,6
49970,8
49971,7
49972,8
49973,7
49974,0
49975,4
49976,4
49977,5
49978,2
49979,5
49980,0
49981,3
49982,6
49983,9
49984,4
49985,1
49986,0
49987,1
49988,2
49989,3
49990,1
49991,6
49992,0
49993,1
49994,2
49995,4
49996,3
49997,3
49998,2
49999,0
50000,6
50001,9
50002,2
50003,1
50004,3
50005,2
50006,2
50007,8
50008,0
50009,6
50010,1
50011,1
50012,2
50013,7
50014,2
50015,8
50016,3
50017,1
50018,9
50019,5
50020,5
50021,1
50022,8
50023,5
50024,0
50025,3
50026,7
50027,7
50028,5
50029,4
50030,5
50031,7
50032,3
50033,5
50034,7
50035,8
50036,0
50037,2
50038,1
50039,4
50040,0
50041,9
50042,1
50043,7
50044,9
50045,1
50046,6
50047,7
50048,1
50049,3
50050,5
50051,9
50052,2
50053,4
50054,0
50055,3
50056,5
50057,1
50058,4
50059,2
50060,1
50061,4
50062,0
50063,1
50064,1
50065,7
50066,3
50067,7
50068,1
50069,3
50070,3
50071,0
50072,4
50073,9
50074,4
50075,6
50076,8
50077,2
50078,9
50079,5
50080,1
50081,9
50082,5
50083,0
50084,8
50085,2
50086,3
50087,4
50088,8
50089,6
50090,7
50091,2
50092,5
50093,5
50094,8
50095,0
50096,1
50097,4
50098,7
50099,3
50100,6
50101,6
50102,5
50103,1
50104,9
50105,3
50106,0
50107,3
50108,8
50109,9
50110,7
50111,1
50112,3
50113,0
50114,5
50115,7
50116,4
50117,0
50118,4
50119,9
50120,9
50121,8
50122,2
50123,8
50124,3
50125,1
50126,5
50127,8
50128,3
50129,7
50130,5
50131,0
50132,3
50133,5
50134,4
50135,4
50136,2
50137,5
50138,9
50139,6
50140,6
50141,0
50142,2
50143,4
50144,1
50145,9
50146,8
50147,5
50148,0
50149,3
50150,8
50151,3
50152,0
50153,1
50154,1
50155,2
50156,9
50157,6
50158,1
50159,1
50160,0
50161,7
50162,2
50163,8
50164,2
50165,7
50166,2
50167,1
50168,4
50169,1
50170,8
50171,6
50172,7
50173,7
50174,6
50175,3
50176,2
50177,4
50178,1
50179,4
50180,5
50181,8
50182,3
50183,6
50184,4
50185,8
50186,4
50187,6
50188,6
50189,1
50190,7
50191,5
50192,8
50193,1
50194,3
50195,2
50196,2
50197,9
50198,0
50199,0
50200,2
50201,9
50202,1
50203,3
50204,3
50205,3
50206,3
50207,9
50208,3
50209,4
50210,1
50211,2
50212,6
50213,8
50214,1
50215,9
50216,5
50217,4
50218,7
50219,9
50220,0
50221,7
50222,2
50223,9
50224,9
50225,1
50226,4
50227,0
50228,6
50229,7
50230,8
50231,7
50232,9
50233,7
50234,2
50235,4
50236,4
50237,4
50238,6
50239,3
50240,1
50241,9
50242,3
50243,6
50244,6
50245,3
50246,2
50247,8
50248,2
50249,8
50250,2
50251,4
50252,0
50253,6
50254,0
50255,7
50256,5
50257,5
50258,0
50259,1
50260,6
50261,5
50262,2
50263,3
50264,0
50265,3
50266,0
50267,0
50268,4
50269,4
50270,5
50271,0
50272,5
50273,3
50274,0
50275,2
50276,3
50277,1
50278,2
50279,4
50280,3
50281,0
50282,2
50283,0
50284,7
50285,9
50286,3
50287,3
50288,9
50289,6
50290,5
50291,9
50292,8
50293,1
50294,8
50295,0
50296,6
50297,5
50298,1
50299,4
50300,5
50301,1
50302,7
50303,5
50304,7
50305,6
50306,2
50307,1
50308,1
50309,0
50310,5
50311,0
50312,4
50313,1
50314,9
50315,5
50316,3
50317,4
50318,5
50319,3
50320,8
50321,8
50322,3
50323,7
50324,9
50325,2
50326,2
50327,9
50328,8
50329,3
50330,0
50331,6
50332,7
50333,6
50334,2
50335,8
50336,6
50337,4
50338,1
50339,5
50340,7
50341,2
50342,1
50343,2
50344,3
50345,9
50346,4
50347,1
50348,9
50349,2
50350,8
50351,4
50352,6
50353,7
50354,8
50355,4
50356,9
50357,8
50358,4
50359,3
50360,1
50361,2
50362,0
50363,2
50364,9
50365,8
50366,1
50367,5
50368,0
50369,9
50370,5
50371,2
50372,7
50373,5
50374,8
50375,1
50376,5
50377,1
50378,1
50379,0
50380,5
50381,4
50382,2
50383,0
50384,0
50385,9
50386,0
50387,2
50388,2
50389,7
50390,5
50391,2
50392,5
50393,4
50394,6
50395,3
50396,9
50397,5
50398,4
50399,0
50400,5
50401,6
50402,3
50403,2
50404,3
50405,1
50406,6
50407,2
50408,4
50409,4
50410,4
50411,0
50412,5
50413,1
50414,8
50415,0
50416,3
50417,4
50418,5
50419,0
50420,2
50421,2
50422,0
50423,1
50424,1
50425,6
50426,1
50427,4
50428,3
50429,1
50430,5
50431,9
50432,9
50433,2
50434,5
50435,0
50436,0
50437,2
50438,4
50439,7
50440,8
50441,2
50442,8
50443,4
50444,4
50445,4
50446,4
50447,8
50448,0
50449,5
50450,8
50451,5
50452,4
50453,7
50454,4
50455,4
50456,9
50457,2
50458,4
50459,8
50460,3
50461,0
50462,9
50463,8
50464,7
50465,6
50466,2
50467,4
50468,2
50469,6
50470,3
50471,2
50472,7
50473,5
50474,1
50475,0
50476,2
50477,9
50478,9
50479,0
50480,4
50481,2
50482,7
50483,0
50484,5
50485,4
50486,4
50487,1
50488,3
50489,2
50490,6
50491,8
50492,1
50493,2
50494,8
50495,3
50496,3
50497,2
50498,9
50499,7
50500,1
50501,4
50502,4
50503,6
50504,9
50505,0
50506,2
50507,4
50508,4
50509,5
50510,7
50511,8
50512,9
50513,4
50514,2
50515,4
50516,1
50517,7
50518,8
50519,2
50520,8
50521,0
50522,1
50523,2
50524,9
50525,7
50526,7
50527,0
50528,1
50529,2
50530,0
50531,9
50532,4
50533,2
50534,1
50535,4
50536,5
50537,0
50538,8
50539,6
50540,1
50541,9
50542,5
50543,1
50544,6
50545,2
50546,1
50547,8
50548,0
50549,5
50550,1
50551,9
50552,9
50553,6
50554,6
50555,5
50556,1
50557,1
50558,7
50559,9
50560,4
50561,2
50562,7
50563,3
50564,4
50565,6
50566,0
50567,6
50568,3
50569,0
50570,6
50571,3
50572,0
50573,1
50574,3
50575,2
50576,6
50577,3
50578,2
50579,0
50580,5
50581,9
50582,1
50583,3
50584,9
50585,0
50586,2
50587,0
50588,5
50589,8
50590,9
50591,6
50592,6
50593,5
50594,2
50595,4
50596,7
50597,2
50598,0
50599,7
50600,9
50601,1
50602,3
50603,9
50604,9
50605,7
50606,6
50607,4
50608,3
50609,7
50610,6
50611,0
50612,0
50613,4
50614,8
50615,4
50616,9
50617,8
50618,3
50619,5
50620,1
50621,7
50622,7
50623,1
50624,4
50625,1
50626,8
50627,3
50628,9
50629,7
50630,6
50631,6
50632,1
50633,9
50634,4
50635,0
50636,0
50637,4
50638,4
50639,8
50640,3
50641,1
50642,7
50643,5
50644,7
50645,3
50646,7
50647,4
50648,1
50649,0
50650,3
50651,2
50652,4
50653,3
50654,2
50655,2
50656,6
50657,0
50658,9
50659,9
50660,2
50661,3
50662,1
50663,8
50664,6
50665,4
50666,2
50667,2
50668,1
50669,7
50670,3
50671,1
50672,4
50673,5
50674,0
50675,6
50676,8
50677,1
50678,7
50679,8
50680,3
50681,7
50682,6
50683,7
50684,7
50685,3
50686,7
50687,2
50688,4
50689,5
50690,7
50691,7
50692,9
50693,0
50694,9
50695,1
50696,8
50697,1
50698,8
50699,4
50700,4
50701,1
50702,9
50703,9
50704,6
50705,1
50706,7
50707,5
50708,3
50709,5
50710,3
50711,7
50712,8
50713,0
50714,0
50715,1
50716,0
50717,3
50718,6
50719,6
50720,1
50721,9
50722,4
50723,0
50724,1
50725,0
50726,2
50727,0
50728,6
50729,7
50730,7
50731,5
50732,3
50733,1
50734,8
50735,9
50736,9
50737,0
50738,4
50739,6
50740,2
50741,5
50742,0
50743,6
50744,5
50745,6
50746,8
50747,3
50748,4
50749,1
50750,8
50751,4
50752,6
50753,8
50754,7
50755,1
50756,8
50757,6
50758,8
50759,1
50760,2
50761,3
50762,3
50763,2
50764,3
50765,3
50766,6
50767,8
50768,2
50769,7
50770,6
50771,8
50772,8
50773,0
50774,9
50775,8
50776,7
50777,7
50778,5
50779,3
50780,1
50781,2
50782,3
50783,1
50784,4
50785,3
50786,6
50787,4
50788,8
50789,3
50790,1
50791,3
50792,6
50793,9
50794,6
50795,9
50796,0
50797,3
50798,9
50799,0
50800,7
50801,7
50802,3
50803,0
50804,0
50805,9
50806,3
50807,5
50808,7
50809,9
50810,8
50811,6
50812,0
50813,7
50814,7
50815,2
50816,8
50817,7
50818,9
50819,1
50820,2
50821,3
50822,6
50823,0
50824,7
50825,8
50826,1
50827,0
50828,3
50829,6
50830,9
50831,9
50832,5
50833,0
50834,5
50835,0
50836,1
50837,1
50838,6
50839,2
50840,5
50841,9
50842,5
50843,4
50844,0
50845,5
50846,5
50847,1
50848,2
50849,7
50850,6
50851,5
50852,3
50853,0
50854,5
50855,6
50856,9
50857,0
50858,7
50859,8
50860,1
50861,7
50862,1
50863,8
50864,5
50865,2
50866,7
50867,9
50868,7
50869,3
50870,2
50871,1
50872,2
50873,5
50874,4
50875,9
50876,2
50877,1
50878,3
50879,1
50880,8
50881,5
50882,6
50883,2
50884,7
50885,3
50886,9
50887,9
50888,4
50889,3
50890,6
50891,3
50892,1
50893,1
50894,7
50895,5
50896,3
50897,5
50898,2
50899,9
50900,9
50901,7
50902,9
50903,3
50904,9
50905,1
50906,1
50907,1
50908,8
50909,1
50910,6
50911,2
50912,6
50913,6
50914,5
50915,8
50916,2
50917,9
50918,7
50919,0
50920,3
50921,5
50922,7
50923,8
50924,7
50925,8
50926,8
50927,9
50928,3
50929,7
50930,1
50931,8
50932,5
50933,4
50934,7
50935,5
50936,3
50937,0
50938,5
50939,9
50940,7
50941,0
50942,7
50943,7
50944,4
50945,4
50946,5
50947,8
50948,9
50949,2
50950,4
50951,7
50952,5
50953,1
50954,4
50955,4
50956,9
50957,6
50958,4
50959,2
50960,0
50961,2
50962,6
50963,2
50964,2
50965,8
50966,4
50967,1
50968,6
50969,1
50970,2
50971,2
50972,1
50973,3
50974,1
50975,2
50976,4
50977,6
50978,4
50979,3
50980,5
50981,5
50982,5
50983,1
50984,0
50985,1
50986,1
50987,7
50988,1
50989,7
50990,2
50991,6
50992,9
50993,5
50994,5
50995,2
50996,5
50997,2
50998,8
50999,9
51000,3
51001,2
51002,8
51003,9
51004,7
51005,3
51006,5
51007,6
51008,8
51009,9
51010,8
51011,3
51012,7
51013,0
51014,4
51015,5
51016,1
51017,0
51018,1
51019,6
51020,4
51021,2
51022,1
51023,9
51024,7
51025,0
51026,9
51027,3
51028,1
51029,6
51030,3
51031,6
51032,0
51033,8
51034,2
51035,6
51036,5
51037,7
51038,9
51039,0
51040,2
51041,0
51042,8
51043,4
51044,0
51045,9
51046,4
51047,6
51048,0
51049,7
51050,5
51051,0
51052,1
51053,9
51054,6
51055,1
51056,1
51057,2
51058,7
51059,0
51060,3
51061,3
51062,8
51063,9
51064,4
51065,8
51066,4
51067,8
51068,4
51069,9
51070,9
51071,8
51072,6
51073,9
51074,8
51075,3
51076,0
51077,9
51078,6
51079,7
51080,8
51081,3
51082,5
51083,8
51084,1
51085,2
51086,7
51087,8
51088,7
51089,1
51090,6
51091,8
51092,3
51093,1
51094,6
51095,8
51096,7
51097,6
51098,9
51099,1
51100,5
51101,9
51102,0
51103,7
51104,4
51105,3
51106,3
51107,3
51108,4
51109,8
51110,9
51111,3
51112,0
51113,5
51114,2
51115,0
51116,6
51117,1
51118,6
51119,7
51120,9
51121,0
51122,4
51123,5
51124,4
51125,3
51126,1
51127,9
51128,4
51129,8
51130,7
51131,2
51132,8
51133,2
51134,6
51135,7
51136,9
51137,7
51138,0
51139,4
51140,6
51141,3
51142,7
51143,5
51144,4
51145,4
51146,2
51147,2
51148,9
51149,6
51150,7
51151,0
51152,5
51153,0
51154,0
51155,3
51156,3
51157,5
51158,3
51159,7
51160,6
51161,2
51162,2
51163,4
51164,9
51165,0
51166,5
51167,3
51168,1
51169,8
51170,5
51171,9
51172,9
51173,7
51174,1
51175,4
51176,3
51177,6
51178,7
51179,8
51180,1
51181,6
51182,4
51183,1
51184,4
51185,9
51186,7
51187,1
51188,3
51189,0
51190,8
51191,7
51192,8
51193,7
51194,1
51195,6
51196,9
51197,4
51198,8
51199,3
51200,7
51201,6
51202,8
51203,3
51204,0
51205,8
51206,4
51207,1
51208,6
51209,8
51210,1
51211,9
51212,4
51213,3
51214,8
51215,4
51216,0
51217,9
51218,4
51219,4
51220,9
51221,3
51222,2
51223,2
51224,8
51225,0
51226,4
51227,3
51228,7
51229,4
51230,4
51231,6
51232,5
51233,3
51234,0
51235,5
51236,3
51237,1
51238,4
51239,6
51240,3
51241,5
51242,9
51243,3
51244,5
51245,1
51246,3
51247,8
51248,0
51249,9
51250,2
51251,3
51252,7
51253,9
51254,2
51255,4
51256,3
51257,1
51258,0
51259,7
51260,7
51261,5
51262,6
51263,6
51264,4
51265,8
51266,8
51267,2
51268,0
51269,7
51270,7
51271,7
51272,0
51273,8
51274,3
51275,4
51276,5
51277,3
51278,0
51279,9
51280,5
51281,7
51282,2
51283,0
51284,1
51285,0
51286,3
51287,9
51288,2
51289,4
51290,4
51291,1
51292,4
51293,3
51294,2
51295,9
51296,1
51297,1
51298,9
51299,0
51300,2
51301,7
51302,9
51303,7
51304,8
51305,6
51306,7
51307,7
51308,7
51309,6
51310,7
51311,9
51312,4
51313,7
51314,1
51315,1
51316,8
51317,1
51318,1
51319,1
51320,1
51321,6
51322,3
51323,1
51324,1
51325,5
51326,6
51327,1
51328,3
51329,8
51330,1
51331,0
51332,9
51333,3
51334,9
51335,9
51336,5
51337,0
51338,5
51339,9
51340,6
51341,3
51342,0
51343,7
51344,2
51345,2
51346,4
51347,2
51348,0
51349,6
51350,7
51351,7
51352,0
51353,4
51354,7
51355,3
51356,5
51357,8
51358,7
51359,4
51360,0
51361,7
51362,4
51363,2
51364,4
51365,2
51366,9
51367,8
51368,6
51369,0
51370,4
51371,4
51372,2
51373,8
51374,0
51375,9
51376,9
51377,6
51378,1
51379,6
51380,6
51381,7
51382,4
51383,1
51384,3
51385,8
51386,0
51387,9
51388,4
51389,4
51390,9
51391,0
51392,0
51393,7
51394,1
51395,1
51396,0
51397,2
51398,5
51399,2
51400,0
51401,9
51402,2
51403,3
51404,6
51405,2
51406,0
51407,5
51408,7
51409,2
51410,9
51411,4
51412,1
51413,5
51414,1
51415,4
51416,1
51417,6
51418,4
51419,2
51420,1
51421,5
51422,9
51423,6
51424,0
51425,4
51426,4
51427,1
51428,3
51429,3
51430,3
51431,0
51432,4
51433,1
51434,5
51435,6
51436,1
51437,2
51438,0
51439,7
51440,8
51441,6
51442,4
51443,1
51444,2
51445,8
51446,4
51447,4
51448,8
51449,2
51450,1
51451,1
51452,9
51453,5
51454,1
51455,4
51456,0
51457,2
51458,7
51459,1
51460,4
51461,0
51462,9
51463,4
51464,4
51465,4
51466,5
51467,1
51468,7
51469,4
51470,6
51471,4
51472,5
51473,6
51474,7
51475,1
51476,4
51477,7
51478,9
51479,7
51480,8
51481,0
51482,8
51483,6
51484,9
51485,8
51486,3
51487,1
51488,2
51489,8
51490,1
51491,1
51492,9
51493,5
51494,8
51495,8
51496,6
51497,0
51498,7
51499,6
51500,4
51501,6
51502,3
51503,2
51504,6
51505,0
51506,9
51507,1
51508,6
51509,5
51510,2
51511,7
51512,3
51513,4
51514,7
51515,1
51516,0
51517,6
51518,9
51519,7
51520,6
51521,4
51522,0
51523,5
51524,0
51525,9
51526,7
51527,5
51528,3
51529,6
51530,4
51531,4
51532,9
51533,7
51534,7
51535,4
51536,2
51537,2
51538,1
51539,1
51540,5
51541,3
51542,5
51543,4
51544,7
51545,7
51546,3
51547,4
51548,8
51549,7
51550,7
51551,1
51552,1
51553,9
51554,9
51555,4
51556,4
51557,3
51558,0
51559,3
51560,7
51561,8
51562,1
51563,6
51564,4
51565,0
51566,6
51567,2
51568,9
51569,0
51570,6
51571,3
51572,6
51573,6
51574,6
51575,5
51576,1
51577,2
51578,9
51579,3
51580,6
51581,3
51582,8
51583,0
51584,7
51585,2
51586,0
51587,3
51588,2
51589,5
51590,7
51591,9
51592,6
51593,4
51594,8
51595,4
51596,4
51597,8
51598,9
51599,8
51600,8
51601,9
51602,1
51603,5
51604,7
51605,1
51606,6
51607,7
51608,0
51609,2
51610,8
51611,2
51612,4
51613,5
51614,5
51615,2
51616,6
51617,1
51618,1
51619,4
51620,0
51621,9
51622,4
51623,3
51624,7
51625,9
51626,3
51627,0
51628,2
51629,9
51630,6
51631,3
51632,3
51633,3
51634,2
51635,3
51636,4
51637,6
51638,7
51639,9
51640,3
51641,6
51642,7
51643,3
51644,3
51645,3
51646,1
51647,2
51648,4
51649,5
51650,9
51651,9
51652,4
51653,1
51654,4
51655,7
51656,6
51657,8
51658,2
51659,8
51660,0
51661,6
51662,2
51663,9
51664,6
51665,7
51666,1
51667,2
51668,7
51669,8
51670,6
51671,0
51672,8
51673,5
51674,1
51675,7
51676,7
51677,3
51678,5
51679,3
51680,7
51681,4
51682,9
51683,0
51684,4
51685,1
51686,9
51687,1
51688,5
51689,2
51690,1
51691,6
51692,6
51693,0
51694,9
51695,6
51696,6
51697,0
51698,2
51699,1
51700,7
51701,9
51702,5
51703,8
51704,2
51705,7
51706,8
51707,3
51708,0
51709,2
51710,1
51711,9
51712,9
51713,9
51714,1
51715,3
51716,3
51717,6
51718,9
51719,3
51720,3
51721,7
51722,4
51723,1
51724,8
51725,1
51726,7
51727,5
51728,4
51729,2
51730,5
51731,0
51732,6
51733,4
51734,6
51735,4
51736,7
51737,4
51738,6
51739,7
51740,8
51741,0
51742,2
51743,3
51744,7
51745,8
51746,7
51747,2
51748,3
51749,4
51750,4
51751,4
51752,6
51753,8
51754,6
51755,6
51756,1
51757,2
51758,8
51759,1
51760,7
51761,6
51762,7
51763,1
51764,8
51765,7
51766,6
51767,2
51768,9
51769,7
51770,5
51771,8
51772,4
51773,6
51774,8
51775,0
51776,1
51777,7
51778,3
51779,2
51780,0
51781,8
51782,8
51783,3
51784,5
51785,4
51786,1
51787,8
51788,6
51789,4
51790,1
51791,0
51792,1
51793,1
51794,0
51795,2
51796,4
51797,5
51798,6
